47,tcp,RSTOS0,43,71,1,19,170,255,245,0,42,107,24896,private,91119,94017,39541,33847,133,1,0,529,422,0,0.7,0.91,0.04,53939,62872,188,61,272,12,0.13,0.01,0.41,65,890,0.41,0.5,0.54,0.03,0.94,0.1,0.23,0.96,normal
156,tcp,S2,66,154,1,164,255,54,69,0,28,43,29004,ftp,25901,50231,45565,41453,304,0,0,504,972,0,0.93,0.05,0.06,62627,36580,406,121,387,226,0.19,0.04,0.61,346,923,0.7,0.97,0.37,0.5,0.58,0.98,0.61,0.95,normal
160,udp,RSTO,84,162,1,138,105,235,185,1,46,132,34515,link,46008,81828,38522,9659,571,0,0,658,450,0,0.29,0.32,0.14,60067,24227,106,221,355,181,0.1,0.91,0.24,588,25,0.44,0.95,0.63,0.57,0.76,0.49,0.16,0.36,normal
171,tcp,RSTOS0,129,55,1,240,113,17,188,0,53,153,85576,netstat,57550,9728,37820,953,137,0,0,677,18,0,0.54,0.56,0.84,65240,24616,406,20,395,53,0.46,0.31,0.55,937,214,0,0.02,0.73,0.13,0.06,0.78,0.84,0.59,normal
219,udp,S3,53,176,0,78,90,218,37,1,223,139,28976,ftp_data,20285,61147,30304,77300,210,0,1,979,15,0,0.91,0.6,0.19,12427,34987,162,364,325,355,0.29,0,0.34,529,468,0.1,0.61,0.42,0.29,0.87,0.28,0.68,0.62,normal
169,tcp,S0,197,249,0,162,145,191,36,1,198,68,79485,efs,37330,7551,66099,76061,415,1,0,906,665,0,0.67,0.39,0.03,9463,34413,345,148,61,408,0.32,0.22,0.05,187,705,0.53,0.03,0.06,0.36,0.38,0.8,0.81,0.31,normal
192,udp,REJ,124,239,0,186,63,78,77,0,142,29,72645,time,92198,30923,9894,28308,418,0,0,285,869,0,0.4,0.85,0.27,64922,49280,227,296,4,472,0.29,0.58,0.53,66,426,0.89,0.02,0.66,0.74,0.29,0.22,0.34,0.7,normal
29,udp,S2,53,38,0,84,140,15,103,0,104,53,17444,finger,35002,69066,67776,23618,590,0,0,557,340,0,0.02,0.91,0.75,23927,31158,106,86,12,60,0.86,0.35,0.18,67,630,0.12,0.84,0.46,0.34,0.21,0.9,0.12,0.64,attempted-dos
209,tcp,S0,7,175,0,81,41,60,75,0,85,108,15466,harvest,65383,61621,94287,93333,577,0,1,236,975,0,0.01,0.36,0.1,7558,17658,158,372,62,143,0.88,0.56,0.46,186,646,0.3,0.94,0.49,0.56,0.97,0.06,0.76,0.59,normal
126,icmp,SF,76,7,0,122,193,167,72,1,105,121,69972,uucp,5951,32774,91640,11478,533,1,1,842,955,0,0.15,0.66,0.96,28463,20715,441,331,342,134,0,0.51,0.68,288,101,0.96,0.42,0.64,0.48,0.72,0.67,0.31,0.1,normal
54,tcp,S2,173,159,1,31,54,4,48,0,251,123,5885,klogin,66194,25125,30916,21125,427,0,0,842,584,0,0.9,0.71,0.82,53974,55901,459,381,262,264,0.95,0.81,0.66,921,704,0.51,0.52,0.23,0.5,0.64,0.84,0.64,0.14,normal
235,icmp,S3,136,243,0,10,72,133,121,0,67,77,61182,sql_net,48139,52345,81729,98296,571,0,1,458,495,0,0.04,0.68,0.85,45223,13899,93,153,305,338,0.77,0.15,0.53,727,557,0.42,0.85,0.59,0.11,0.06,0.71,0.13,0.47,normal
170,icmp,S0,75,170,0,236,224,181,180,0,129,110,83951,Z39_50,77722,82507,90619,15061,637,0,0,845,677,0,0.08,0.64,0.13,19887,40885,212,364,141,23,0.46,0.21,0.12,595,770,0.37,0.16,0.44,0.86,0.98,0.24,0.89,0.15,normal
43,tcp,RSTO,188,235,1,59,169,123,1,1,161,155,13711,ntp_u,36636,4443,42010,79319,413,0,0,636,265,0,0.06,0.26,0.43,53462,53606,200,13,134,106,0.8,0.71,0.66,46,832,0.38,0.04,0.73,0.19,0.95,0.3,0.52,0.35,normal
21,icmp,RSTR,0,55,0,117,145,146,20,0,13,107,3531,nnsp,27038,38952,19244,54027,626,0,0,867,688,0,0.57,0.87,0.02,28817,3447,103,363,366,118,0.85,0.52,0.72,872,297,0.96,0.41,0.53,0.28,0.11,0.66,0.66,0.59,normal
24,icmp,S3,40,37,0,224,97,88,65,0,118,136,5715,name,37086,2081,17141,75287,671,0,1,551,386,0,0.06,0.14,0.2,23827,4860,471,294,397,107,0.93,0.54,0.9,910,17,0.78,0.49,0.07,0.08,0.15,0.15,0.45,0.53,icmp-event
97,icmp,S1,233,180,1,100,19,4,196,0,228,124,58067,ldap,22332,63721,89915,6653,345,1,1,576,200,0,0.55,0.35,0.48,12764,55733,176,209,267,453,0.05,0.39,0.07,523,587,0.26,0.59,0.15,0.62,0.13,0.01,0.47,0.92,attempted-recon
82,tcp,REJ,179,56,0,180,123,114,106,0,251,61,46460,pm_dump,27913,79421,39423,75892,439,1,0,867,254,0,0.24,0.46,0.03,3661,43913,170,31,161,260,0.84,0.7,0.57,921,715,0.14,0.31,0.94,0.72,0,0.61,0.09,0.46,suspicious-filename-detect
