104,udp,S2,26,82,1,231,91,22,215,1,236,140,35467,name,68837,45049,54668,55366,628,0,0,24,757,0,0.85,0.29,0.29,32429,31395,494,208,50,154,0.15,0.28,0.14,258,770,0.36,0.16,0.6,0.73,0.08,0.11,0.16,0.29,normal
48,tcp,S3,31,223,0,235,124,38,228,0,160,70,67871,bgp,22162,88951,6810,37447,602,1,1,3,978,0,0.55,0.89,0.37,27510,41582,445,51,235,493,0.7,0.45,0.15,379,700,0.78,0.05,0.1,0.51,0.59,0.96,0.08,0.62,normal
142,tcp,RSTO,246,244,1,230,90,227,157,0,28,64,85745,whois,46260,43186,32657,37246,648,1,1,130,804,0,0.07,0.78,0.86,48170,3607,455,73,47,223,0.47,0.89,0.72,656,286,0.3,0.45,0.82,0.53,0.52,0.12,0.1,0.69,normal
151,icmp,OTH,63,144,0,242,254,86,214,0,19,122,73852,nntp,27572,59695,50299,43305,696,1,0,188,283,0,0.24,0.93,0.93,37548,51164,251,298,303,13,0.05,0.32,0.98,205,257,0.08,0.98,0.22,0.99,0.31,0.58,0.81,0.37,tcp-connection
166,icmp,SF,7,130,1,215,2,232,57,0,107,129,9045,netbios_ssn,74265,57638,9468,7197,205,1,0,646,836,0,0.98,0.15,0.58,60495,33152,291,235,2,357,0.37,0.49,0.96,387,780,0.98,0.41,0.55,0.06,0.25,0.72,0.84,0.77,bad-unknown
155,udp,RSTO,224,95,1,181,145,74,133,0,151,66,64620,uucp,58507,10451,91131,64120,81,1,1,77,952,0,0.61,0.28,0.77,45741,51882,350,19,176,191,0.91,0.56,0.46,100,258,0.7,0.7,0.85,0.49,0.02,0.34,0.89,0.86,normal
155,tcp,S1,17,56,0,140,20,178,22,1,126,99,35468,gopher,45721,55732,54287,10089,665,1,0,326,407,0,0.14,0.56,0.96,5731,42189,49,154,371,388,0.42,0.82,0.99,564,923,0.85,0.18,0.52,0.53,0.44,0.25,0.29,0.57,normal
154,icmp,SF,146,35,0,53,0,114,86,0,251,61,78487,telnet,96391,22791,76435,87184,386,1,0,581,70,0,0.67,0.86,0.15,52276,16012,157,44,175,450,0.63,0.66,0.5,230,241,0.19,0,0.76,0.4,0.86,0.35,0.22,0.05,normal
132,icmp,SF,20,74,1,169,199,118,168,0,7,149,18806,harvest,9904,56048,36984,15509,429,0,1,329,124,0,0.61,0.97,0.82,64500,39748,346,360,338,329,0.6,0.46,0.71,843,951,0.25,0.92,0.47,0.66,0.37,0.42,0.35,0.09,normal
118,icmp,RSTOS0,228,238,1,18,180,16,7,1,202,65,31458,mtp,94458,50489,11460,33785,225,0,0,653,108,0,0.56,0.68,0.56,12036,48954,51,90,161,9,0.03,0.61,0.42,843,110,0.43,0.99,0.33,0.42,0.91,0.87,0.82,0.56,policy-violationn
