69,tcp,OTH,3,248,1,23,6,228,23,1,86,132,98932,ecr_i,37755,52848,27029,38951,502,0,1,848,165,0,0.98,0.68,0.18,46478,37675,75,371,387,182,0.76,0.48,0.82,252,349,0.89,0.06,0.73,0.96,0.35,0.59,0.95,0.68,normal
81,udp,S0,61,101,1,18,108,169,248,1,203,114,96976,urh_i,28057,23667,46938,99053,181,1,1,90,686,0,0.92,0.79,0.39,25561,53432,129,314,356,264,0.69,0.08,0.73,458,450,0.47,0.48,0.95,0.05,0.76,0.68,0.79,0.05,normal
3,tcp,SH,138,196,0,10,183,38,32,0,219,23,88068,whois,5758,2992,20553,61655,463,1,1,409,870,0,0.95,0.43,0.77,10573,7990,158,100,109,220,0.31,0.5,0.04,618,436,0.21,0.6,0.81,0.15,0.44,0.25,0.69,0.42,normal
79,icmp,RSTR,69,16,0,9,116,152,143,1,159,151,85235,supdup,44476,55058,65811,20836,378,1,0,576,662,0,0.57,0.38,0.89,29948,22640,317,181,391,389,0.4,0.48,0.86,877,669,0.56,0.99,0.89,0.76,0.63,0.59,0.41,0.97,misc-attack
66,tcp,S3,93,231,1,235,125,121,114,0,238,82,54699,http_443,11301,95152,86347,46214,409,0,1,295,943,0,0.74,0.98,0.61,1072,15125,37,238,146,470,0.35,0.97,0.96,272,150,0.14,0.1,0.3,0.86,0.25,0,0.27,0.46,normal
186,udp,REJ,237,238,0,145,12,127,84,0,252,144,36041,netstat,65369,44441,69056,40485,32,0,1,897,743,0,0.86,0.28,0.24,12050,20722,450,25,60,433,0.19,0.18,0.85,773,182,0.45,0.81,0.17,0.48,0.56,0.08,0.14,0.82,normal
70,udp,SF,83,210,1,16,124,79,72,1,49,10,57168,http_8001,63073,44813,96386,84992,23,1,1,905,522,0,0.27,0.47,0.48,41028,33388,16,158,220,309,0.57,0.04,0.62,887,192,0.11,0.7,0.89,0.16,0.73,0.2,0.58,0.98,inappropriate-content
2,udp,S0,27,210,0,218,207,19,66,1,101,126,54503,domain,14330,62898,39387,35588,47,0,1,813,615,0,0.44,0.3,0.19,34696,15747,321,347,31,285,0.02,0.45,0.68,895,122,0.73,0.71,0.34,0.42,0.87,0.57,0.23,0.86,normal
153,tcp,S0,237,134,1,212,46,215,55,1,123,135,23015,rje,17768,62411,8438,36799,72,1,1,94,906,0,0.44,0.68,0.28,30216,28692,381,317,283,68,0.63,0.91,0.08,561,171,0.63,0.6,0.32,0.66,0.4,0.51,0.46,0.32,normal
12,udp,OTH,16,198,1,179,250,107,230,1,36,120,83304,netbios_ns,2546,82893,31390,59305,73,1,0,604,138,0,0.31,0.71,0.42,2246,1456,225,233,358,312,0.59,0.27,0.81,40,667,0.16,0.45,0.65,0.84,0.75,0.96,0.26,0.53,normal
