33,tcp,RSTO,1,217,0,237,12,129,98,1,103,49,43735,daytime,38686,60656,76261,13276,13,0,1,21,512,0,0.27,0.91,0.55,20595,50637,276,266,202,348,0.29,0.91,0.79,852,815,0.05,0.29,0.67,0.25,0.52,0.01,0.01,0.02,successful-admin
134,udp,SF,110,138,1,12,168,152,110,1,216,7,98636,link,42830,54803,36744,20613,665,0,1,626,25,0,0.95,0.22,0.39,4712,27708,102,329,151,313,0.45,0.66,0.76,427,443,0.59,0.65,0.83,0.93,0.13,0.45,0.19,0.69,normal
53,udp,REJ,91,36,0,243,68,35,174,1,80,24,8184,name,93633,73848,11784,62937,458,1,1,450,397,0,0.94,0.99,0.55,49501,20274,373,167,70,313,0.14,0.14,0.96,264,204,0.5,0.42,0.23,0.88,0.82,0.24,0.87,0.09,policy-violationn
226,icmp,S2,104,74,1,135,122,18,207,1,191,33,53103,urp_i,23307,81468,57231,47311,73,0,1,596,892,0,0.41,0.41,0.65,282,43168,210,130,281,211,0.92,0.67,0.01,739,279,0.91,0.89,0.54,0.12,0.79,0.31,0.09,0.53,normal
182,tcp,RSTOS0,172,82,1,128,24,10,68,1,28,71,25808,http_8001,53758,56286,71143,41150,576,0,0,150,336,0,0.5,0.48,0.56,3338,47696,453,349,76,263,0.31,0.2,0.2,974,278,0.36,0.89,0.01,0.6,0.92,0.8,0.97,0.84,normal
59,udp,S2,218,191,0,179,202,70,239,1,213,152,6053,ssh,29287,60602,97979,50879,2,1,1,202,798,0,0.13,0.12,0.71,30787,16031,146,198,311,418,0.2,0.78,0.81,179,568,0.91,0.17,0.11,0.61,0.04,0.8,0.75,0.92,misc-attack
190,tcp,S3,237,182,0,34,32,201,215,0,68,114,19312,klogin,16647,72570,45475,81951,120,1,0,703,500,0,0.5,0.04,0.95,17066,54946,96,51,219,156,0.39,0.7,0.29,785,0,0.84,0.95,0.71,0.62,0.08,0.5,0.7,0.84,normal
72,tcp,OTH,218,210,1,7,188,54,53,1,234,52,13095,echo,19615,81105,21014,54837,359,1,0,368,371,0,0.68,0.93,0.13,51017,15458,278,325,352,451,0.59,0.39,0.93,772,405,0.28,0.5,0.31,0.44,0.49,0.4,0.23,0.74,normal
168,icmp,RSTOS0,56,211,1,58,181,9,162,0,94,148,64307,imap4,80608,36357,74783,79324,27,0,1,347,394,0,0.21,0.75,0.11,6985,9664,168,0,4,164,0.28,0.21,0.25,835,208,0.77,0.3,0.4,0.62,0.06,0.61,0.08,0.26,normal
204,udp,S0,227,43,0,81,5,58,2,0,6,73,86639,rje,37750,20596,31486,57516,472,1,0,982,709,0,0.68,0.38,0.2,46679,19044,346,250,55,416,0.14,0.24,0.21,712,646,0.23,0.98,0.87,0.82,0.48,0.96,0.17,0.81,normal
53,udp,OTH,191,64,0,20,169,221,197,1,129,7,2140,pop_3,86780,56845,94109,49511,416,0,1,425,924,0,0.39,0.35,0.34,38963,27674,268,35,34,321,0.82,0.71,0.24,365,534,0.6,0.72,0.06,0.48,0.48,0.46,0.15,0.42,normal
173,udp,RSTO,83,50,0,246,190,77,187,0,170,42,74938,domain,47414,67100,35436,26919,430,1,1,52,427,0,0.8,0.96,0.88,51580,65358,52,153,265,312,0.75,0,0.9,546,100,0.81,0.9,0.09,0.84,0.28,0.56,0.07,0.89,normal
181,icmp,RSTR,52,176,0,132,121,89,79,1,11,91,43564,uucp,93958,59964,5692,52933,42,1,0,429,604,0,0.75,0.46,0.77,56544,9527,254,291,267,179,0.3,0.74,0.95,575,785,0.12,0.49,0.75,0.08,0.64,0.07,0,0.84,normal
55,icmp,RSTR,114,149,1,248,226,157,107,0,104,119,88829,tftp_u,90407,80434,26542,20827,112,1,1,597,369,0,0.66,0.28,0.18,3767,47811,335,156,277,17,0.84,0.52,0.36,749,14,0.67,0.69,0.89,0.25,0.58,0.08,0.33,0.24,normal
140,icmp,RSTO,89,3,1,243,240,231,98,0,149,100,31470,pm_dump,49153,75824,69897,60131,638,0,0,626,620,0,0.79,0.81,0.23,8042,55753,416,19,191,95,0.89,0.93,0.27,977,778,0.42,0.61,0.37,0.18,0.5,0.06,0.22,0.88,normal
62,udp,SH,222,83,0,115,142,36,111,0,209,109,89880,ftp_data,24848,45760,98880,24551,153,0,0,405,664,1,0.85,0.76,0.1,57083,46670,395,191,233,148,0.08,0.77,0.46,978,614,0.63,0.58,0.36,0.23,0.09,0.36,0.64,0.4,normal
153,udp,RSTR,29,21,0,115,115,241,47,1,164,40,3201,ftp_data,49269,76702,78038,17636,415,1,0,434,707,0,0.64,0.57,0.53,43095,42539,255,322,99,496,0.56,0.04,0.89,693,340,0.01,0.4,0.79,0.33,0.35,0.68,0.03,0.99,misc-activity
199,icmp,SH,164,42,1,36,221,87,82,0,123,41,79776,echo,43940,15682,90186,6283,293,0,1,847,512,0,0.24,0.62,0.89,13055,55279,97,298,214,311,0.14,0.55,0.42,447,871,0.31,0.17,0.12,0.41,0.62,0.49,0.24,0.22,trojan-activity
58,tcp,SF,228,65,1,16,144,106,225,0,11,56,74510,ssh,8306,26869,74952,98385,111,1,0,906,476,0,0.07,0.03,0.23,2389,16507,113,346,153,235,0.29,0.39,0.13,335,143,0.16,0.6,0.98,0.77,0.99,0.41,0.46,0.75,normal
198,tcp,REJ,63,160,0,88,227,227,79,0,0,58,63071,aol,59263,81424,51094,91748,301,1,0,616,292,0,0.14,0.14,0.08,13211,5761,147,257,108,118,0.69,0.64,0.44,91,902,0.23,0.83,0.6,0.14,0.07,0.86,0.17,0.73,web-application-attack
