9,icmp,S3,169,78,1,175,166,54,201,1,2,141,61307,other,31231,57798,97341,63912,570,1,1,792,28,0,0.18,0.32,0.42,47284,54891,473,382,386,92,0.75,0.96,0.93,718,510,0.34,0.56,0.3,0.57,0.53,0.16,0.84,0.57,normal
204,tcp,OTH,240,153,0,58,139,184,61,0,26,17,75715,ctf,8899,70695,65781,19253,253,0,0,615,404,0,0.95,0.36,0.85,350,36522,452,180,10,32,0.79,0.67,0.15,510,883,0.95,0.36,0.69,0.46,0.27,0.55,0.22,0.81,rpc-portmap-decode
226,icmp,RSTO,177,183,0,88,70,184,40,1,73,153,58261,urh_i,90610,95475,34245,14464,26,0,1,723,450,0,0,0.49,0.19,21114,34028,54,134,136,207,0.51,0.94,0.52,464,799,0.54,0.18,0.58,0.78,0.62,0.23,0.47,0.58,normal
124,tcp,RSTOS0,116,62,1,238,173,221,86,1,210,39,92991,time,9733,70229,84447,41726,82,0,1,943,90,0,0.39,0.7,0.71,7826,37219,413,311,106,138,0.3,0.6,0.13,626,992,0.53,0.92,0.22,0.77,0.79,0.87,0.63,0.88,normal
135,icmp,RSTR,79,50,1,132,32,63,42,0,95,28,16738,courier,94199,74429,52308,84810,185,1,0,974,252,0,0.46,0.14,0.7,3269,48719,120,395,113,387,0.39,0.13,0.87,73,991,0.24,0.77,0.51,0.72,0.61,0.03,0.65,0.66,web-application-activity
116,tcp,SH,214,248,0,110,235,233,32,0,10,53,70444,finger,41107,12983,41540,74679,672,0,0,813,63,0,0.57,0.83,0.34,36170,33323,234,213,36,31,0.25,0.97,0.55,916,108,0.65,0.16,0.72,0.88,0.09,0.38,0.62,0.38,normal
144,udp,OTH,173,101,0,13,61,8,70,1,122,38,2371,shell,13063,11984,25335,72105,538,1,0,0,72,0,0.23,0.63,0.14,52475,28251,43,26,114,39,0.74,0.84,0.57,715,866,0.97,0.21,0.14,0.88,0.1,0.06,0.38,0.76,rpc-portmap-decode
128,tcp,OTH,123,100,1,168,45,152,210,0,68,135,3951,netbios_ns,77188,61373,91663,79185,636,0,1,354,727,0,0.14,0.02,0.73,61463,11718,312,342,70,22,0.39,0.01,0.78,89,365,0.93,0.74,0.95,0.37,0.48,0.64,0.14,0.28,normal
198,udp,RSTO,220,55,1,183,145,87,76,0,78,125,7793,netbios_ssn,5361,93288,57581,96490,670,0,1,270,211,0,0.95,0.97,0.26,36553,8434,418,170,263,414,0.16,0.63,0.3,24,256,0.72,0.45,0.08,0.26,0.8,0.06,0.08,0.21,normal
204,tcp,S3,196,4,0,208,226,161,122,0,11,106,38541,tftp_u,72876,5705,99153,17042,656,0,0,358,366,0,0.34,0.57,0.43,9848,20624,263,238,235,363,0.85,0.12,0.62,96,138,0.28,0.02,0.89,0.01,0.47,0.71,0.11,0.55,suspicious-filename-detect
144,icmp,RSTO,228,69,1,139,222,166,191,1,253,69,87167,exec,64680,75623,1030,30382,352,1,1,565,596,0,0.46,0.57,0.94,39631,50916,474,138,188,144,0.99,0.92,0.58,978,561,0.35,0.34,0.77,0.67,0.19,0.48,0.41,0.78,normal
240,udp,OTH,73,113,0,184,33,11,12,0,38,154,85422,uucp,46090,43213,20578,73988,293,0,0,864,626,0,0.2,0.82,0.69,48156,17486,153,64,74,33,0.92,0.6,0.7,935,34,0.67,0.21,0.25,0.77,0.28,0.87,0.95,0.97,suspicious-login
72,tcp,RSTO,79,70,1,71,148,181,210,0,249,22,52050,finger,5921,25451,47193,59808,172,0,0,572,281,0,0.4,0.7,0.78,59683,59424,147,119,205,158,0.9,0.5,0.65,98,583,0.86,0.08,0.63,0.45,0.9,0.54,0.73,0.45,misc-activity
50,tcp,S2,26,244,1,57,52,158,107,0,52,61,96525,bgp,20154,12347,43789,93166,427,0,1,201,771,0,0.28,0.25,0.6,801,17416,357,398,157,62,0.66,0.53,0.63,951,486,0.32,0.74,0.33,0.88,0.17,0.23,0.72,0.41,normal
189,tcp,REJ,148,10,1,217,28,93,219,0,140,19,29215,netbios_ssn,582,38116,27752,76679,474,1,0,164,69,0,0.01,0.01,0.06,51675,28902,39,243,56,280,0.49,0.75,0.7,230,984,0.37,0.17,0.16,0.03,0.36,0.85,0.86,0.42,normal
89,icmp,RSTOS0,92,224,0,149,246,137,215,1,232,78,83232,ecr_i,19583,29609,61155,36712,552,1,0,576,357,0,0.9,0.92,0.54,450,15510,311,163,132,17,0.1,0.05,0.19,319,848,0.8,0.42,0.06,0.01,0.05,0.83,0.28,0.64,normal
217,udp,RSTOS0,243,111,1,229,71,163,237,1,83,16,40700,csnet_ns,24958,17054,87964,8289,557,0,0,889,106,0,0.61,0.65,0.54,59132,34047,130,231,280,210,0.15,0.06,0.32,689,719,0.23,0.57,0.81,0.62,0.86,0.36,0.8,0.6,normal
